transaction_id,customer_id,transaction_date,amount
TX-0013294,CUST-00846,2026-05-08,417.01
TX-0013295,CUST-00846,2026-02-13,436.8
TX-0013296,CUST-00846,2025-12-15,404.28
TX-0013297,CUST-00846,2026-04-25,390.64
TX-0013298,CUST-00846,2025-11-05,460.96
TX-0013299,CUST-00846,2026-05-23,511.57
TX-0013300,CUST-00846,2026-07-02,424.04
TX-0013301,CUST-00846,2026-02-04,472.0
TX-0013302,CUST-00846,2026-01-27,438.65
TX-0013303,CUST-00846,2026-07-30,556.93
TX-0013304,CUST-00846,2025-12-28,490.31
TX-0013305,CUST-00846,2026-03-01,471.84
TX-0013306,CUST-00847,2026-08-11,406.99
TX-0013307,CUST-00847,2025-12-31,550.53
TX-0013308,CUST-00847,2025-12-28,477.88
TX-0013309,CUST-00847,2025-11-03,571.11
TX-0013310,CUST-00847,2025-11-24,386.14
TX-0013311,CUST-00847,2026-04-09,485.24
TX-0013312,CUST-00847,2026-07-12,487.92
TX-0013313,CUST-00847,2025-12-05,408.22
TX-0013314,CUST-00847,2026-06-28,504.5
TX-0013315,CUST-00847,2025-11-01,579.34
TX-0013316,CUST-00847,2026-05-29,382.02
TX-0013317,CUST-00848,2026-08-04,487.39
TX-0013318,CUST-00848,2026-06-16,429.27
TX-0013319,CUST-00848,2026-03-18,501.28
TX-0013320,CUST-00848,2026-07-10,427.67
TX-0013321,CUST-00848,2026-07-16,440.12
TX-0013322,CUST-00848,2025-11-02,496.73
TX-0013323,CUST-00848,2025-10-24,521.64
TX-0013324,CUST-00848,2026-01-09,458.46
TX-0013325,CUST-00848,2026-05-18,382.8
TX-0013326,CUST-00848,2026-06-20,471.76
TX-0013327,CUST-00848,2026-02-13,568.26
TX-0013328,CUST-00849,2026-08-18,545.32
TX-0013329,CUST-00849,2026-01-16,561.36
TX-0013330,CUST-00849,2026-07-19,438.7
TX-0013331,CUST-00849,2025-11-11,501.6
TX-0013332,CUST-00849,2026-05-13,481.68
TX-0013333,CUST-00849,2025-12-25,427.74
TX-0013334,CUST-00849,2026-05-25,542.52
TX-0013335,CUST-00849,2026-01-30,539.87
TX-0013336,CUST-00849,2026-07-18,551.14
TX-0013337,CUST-00849,2026-02-09,387.35
TX-0013338,CUST-00849,2025-12-04,439.55
TX-0013339,CUST-00849,2025-11-26,505.39
TX-0013340,CUST-00849,2026-01-21,558.01
TX-0013341,CUST-00849,2026-04-16,480.95
TX-0013342,CUST-00850,2026-08-05,532.41
TX-0013343,CUST-00850,2026-03-16,455.5
TX-0013344,CUST-00850,2026-07-15,556.07
TX-0013345,CUST-00850,2026-02-09,537.27
TX-0013346,CUST-00850,2026-03-15,489.25
TX-0013347,CUST-00850,2026-03-04,420.86
TX-0013348,CUST-00850,2026-03-26,412.64
TX-0013349,CUST-00850,2026-06-07,422.11
TX-0013350,CUST-00850,2025-11-22,452.49
TX-0013351,CUST-00850,2026-01-13,542.94
TX-0013352,CUST-00850,2026-03-08,394.16
TX-0013353,CUST-00850,2026-04-04,452.31
TX-0013354,CUST-00850,2026-06-06,518.72
TX-0013355,CUST-00851,2026-08-06,532.62
TX-0013356,CUST-00851,2026-02-11,535.69
TX-0013357,CUST-00851,2025-11-19,535.33
TX-0013358,CUST-00851,2026-02-19,493.71
TX-0013359,CUST-00851,2025-12-31,463.19
TX-0013360,CUST-00851,2025-12-28,394.16
TX-0013361,CUST-00851,2026-01-02,524.33
TX-0013362,CUST-00851,2025-11-01,424.74
TX-0013363,CUST-00851,2025-10-24,390.5
TX-0013364,CUST-00851,2026-07-12,527.19
TX-0013365,CUST-00851,2025-10-19,441.83
TX-0013366,CUST-00851,2025-11-21,562.49
TX-0013367,CUST-00851,2025-11-29,528.82
TX-0013368,CUST-00851,2026-07-17,570.76
TX-0013369,CUST-00852,2026-08-10,515.14
TX-0013370,CUST-00852,2026-03-07,462.36
TX-0013371,CUST-00852,2025-12-25,444.98
TX-0013372,CUST-00852,2026-07-03,455.6
TX-0013373,CUST-00852,2026-07-18,540.64
TX-0013374,CUST-00852,2025-10-30,575.03
TX-0013375,CUST-00852,2026-02-11,421.31
TX-0013376,CUST-00852,2026-02-14,495.15
TX-0013377,CUST-00852,2026-04-25,415.21
TX-0013378,CUST-00853,2026-08-11,568.48
TX-0013379,CUST-00853,2026-04-15,431.04
TX-0013380,CUST-00853,2025-12-01,546.99
TX-0013381,CUST-00853,2025-11-14,527.17
TX-0013382,CUST-00853,2026-02-28,422.94
TX-0013383,CUST-00853,2026-05-14,574.22
TX-0013384,CUST-00853,2026-05-13,395.17
TX-0013385,CUST-00853,2026-06-24,575.71
TX-0013386,CUST-00853,2026-02-16,535.38
TX-0013387,CUST-00854,2026-08-08,477.79
TX-0013388,CUST-00854,2026-06-09,548.15
TX-0013389,CUST-00854,2026-02-24,445.77
TX-0013390,CUST-00854,2026-05-31,382.19
TX-0013391,CUST-00854,2025-11-13,504.51
TX-0013392,CUST-00854,2026-05-02,552.73
TX-0013393,CUST-00854,2026-05-29,436.7
TX-0013394,CUST-00854,2026-06-11,572.09
TX-0013395,CUST-00854,2025-12-21,572.96
TX-0013396,CUST-00854,2026-01-10,565.68
TX-0013397,CUST-00854,2026-02-08,412.37
TX-0013398,CUST-00854,2026-03-15,420.83
TX-0013399,CUST-00855,2026-08-07,538.24
TX-0013400,CUST-00855,2026-05-31,548.99
TX-0013401,CUST-00855,2026-07-22,457.9
TX-0013402,CUST-00855,2026-07-12,578.81
TX-0013403,CUST-00855,2026-02-06,439.24
TX-0013404,CUST-00855,2026-01-14,457.8
TX-0013405,CUST-00855,2026-04-23,469.52
TX-0013406,CUST-00855,2026-04-10,468.9
TX-0013407,CUST-00855,2026-03-01,472.9
TX-0013408,CUST-00855,2026-04-30,483.22
TX-0013409,CUST-00856,2026-08-22,454.23
TX-0013410,CUST-00856,2026-07-23,556.99
TX-0013411,CUST-00856,2026-03-05,538.17
TX-0013412,CUST-00856,2026-07-07,478.97
TX-0013413,CUST-00856,2026-06-22,500.92
TX-0013414,CUST-00856,2026-03-23,519.51
TX-0013415,CUST-00856,2025-10-29,579.45
TX-0013416,CUST-00856,2026-07-11,483.11
TX-0013417,CUST-00856,2026-06-07,482.47
TX-0013418,CUST-00856,2026-02-28,413.39
TX-0013419,CUST-00857,2026-08-14,388.87
TX-0013420,CUST-00857,2026-01-25,528.22
TX-0013421,CUST-00857,2026-01-22,446.08
TX-0013422,CUST-00857,2026-06-02,577.8
TX-0013423,CUST-00857,2025-12-06,487.91
TX-0013424,CUST-00857,2026-03-02,578.1
TX-0013425,CUST-00857,2025-12-06,407.6
TX-0013426,CUST-00857,2026-06-08,498.21
TX-0013427,CUST-00857,2026-02-15,510.59
TX-0013428,CUST-00857,2026-05-24,568.15
TX-0013429,CUST-00857,2026-03-12,395.48
TX-0013430,CUST-00857,2025-12-22,475.87
TX-0013431,CUST-00858,2026-08-08,385.42
TX-0013432,CUST-00858,2026-04-13,440.65
TX-0013433,CUST-00858,2025-12-15,516.43
TX-0013434,CUST-00858,2026-06-30,455.19
TX-0013435,CUST-00858,2026-01-01,406.63
TX-0013436,CUST-00858,2026-03-11,408.3
TX-0013437,CUST-00858,2026-02-26,401.81
TX-0013438,CUST-00858,2026-01-07,411.6
TX-0013439,CUST-00858,2025-11-16,410.96
TX-0013440,CUST-00858,2026-02-06,388.72
TX-0013441,CUST-00858,2026-06-23,386.6
TX-0013442,CUST-00858,2026-03-24,453.02
TX-0013443,CUST-00858,2026-04-18,488.92
TX-0013444,CUST-00859,2026-08-04,495.21
TX-0013445,CUST-00859,2026-03-19,563.85
TX-0013446,CUST-00859,2026-02-09,476.64
TX-0013447,CUST-00859,2025-12-10,489.73
TX-0013448,CUST-00859,2026-03-20,507.44
TX-0013449,CUST-00859,2025-10-28,380.14
TX-0013450,CUST-00859,2025-11-04,560.19
TX-0013451,CUST-00859,2026-03-01,501.35
TX-0013452,CUST-00859,2025-10-13,470.01
TX-0013453,CUST-00859,2026-05-07,393.2
TX-0013454,CUST-00859,2026-01-01,569.03
TX-0013455,CUST-00859,2026-01-24,554.69
TX-0013456,CUST-00859,2026-06-13,438.16
TX-0013457,CUST-00860,2026-08-17,426.21
TX-0013458,CUST-00860,2026-04-29,479.59
TX-0013459,CUST-00860,2025-11-20,567.25
TX-0013460,CUST-00860,2025-11-26,479.02
TX-0013461,CUST-00860,2026-05-28,449.75
TX-0013462,CUST-00860,2026-02-09,502.45
TX-0013463,CUST-00860,2026-01-20,516.75
TX-0013464,CUST-00860,2026-03-03,385.35
TX-0013465,CUST-00860,2025-10-28,395.21
TX-0013466,CUST-00860,2025-10-29,529.25
TX-0013467,CUST-00860,2026-03-05,569.65
TX-0013468,CUST-00861,2026-08-16,444.39
TX-0013469,CUST-00861,2026-03-02,561.79
TX-0013470,CUST-00861,2026-01-07,437.55
TX-0013471,CUST-00861,2026-01-16,415.01
TX-0013472,CUST-00861,2025-12-10,401.05
TX-0013473,CUST-00861,2026-06-18,485.89
TX-0013474,CUST-00861,2026-06-13,548.91
TX-0013475,CUST-00861,2025-10-21,504.54
TX-0013476,CUST-00861,2025-12-05,486.72
TX-0013477,CUST-00861,2025-12-20,392.75
TX-0013478,CUST-00861,2026-03-08,541.88
TX-0013479,CUST-00861,2025-12-28,485.91
TX-0013480,CUST-00862,2026-08-21,420.44
TX-0013481,CUST-00862,2026-02-07,453.94
TX-0013482,CUST-00862,2025-11-11,507.7
TX-0013483,CUST-00862,2026-06-26,482.02
TX-0013484,CUST-00862,2026-03-20,536.0
TX-0013485,CUST-00862,2025-11-18,444.73
TX-0013486,CUST-00862,2026-07-11,515.41
TX-0013487,CUST-00863,2026-08-07,445.12
TX-0013488,CUST-00863,2025-10-17,470.94
TX-0013489,CUST-00863,2026-05-15,564.34
TX-0013490,CUST-00863,2025-10-18,549.39
TX-0013491,CUST-00863,2025-10-14,572.91
TX-0013492,CUST-00863,2026-03-15,442.89
TX-0013493,CUST-00863,2026-04-06,519.65
TX-0013494,CUST-00863,2026-02-02,383.17
TX-0013495,CUST-00863,2025-10-13,382.17
TX-0013496,CUST-00864,2026-08-11,513.74
TX-0013497,CUST-00864,2025-11-11,562.83
TX-0013498,CUST-00864,2026-01-25,499.39
TX-0013499,CUST-00864,2025-11-22,440.07
TX-0013500,CUST-00864,2026-02-09,529.94
TX-0013501,CUST-00864,2025-10-30,483.12
TX-0013502,CUST-00864,2025-12-17,393.92
TX-0013503,CUST-00864,2026-07-13,447.08
TX-0013504,CUST-00864,2025-10-27,444.69
TX-0013505,CUST-00864,2025-11-22,504.37
TX-0013506,CUST-00864,2026-03-01,567.32
TX-0013507,CUST-00865,2026-08-06,439.88
TX-0013508,CUST-00865,2026-04-24,552.48
TX-0013509,CUST-00865,2026-01-14,488.61
TX-0013510,CUST-00865,2026-06-06,458.98
TX-0013511,CUST-00865,2026-03-27,566.98
TX-0013512,CUST-00865,2026-03-25,514.22
TX-0013513,CUST-00865,2025-10-31,574.44
TX-0013514,CUST-00865,2025-10-22,489.4
TX-0013515,CUST-00866,2026-08-11,547.83
TX-0013516,CUST-00866,2026-01-21,511.81
TX-0013517,CUST-00866,2026-05-03,402.93
TX-0013518,CUST-00866,2025-11-01,512.19
TX-0013519,CUST-00866,2026-03-04,553.98
TX-0013520,CUST-00866,2026-03-28,474.94
TX-0013521,CUST-00866,2025-12-17,517.77
TX-0013522,CUST-00866,2025-12-18,395.69
TX-0013523,CUST-00866,2025-10-21,461.47
TX-0013524,CUST-00866,2025-12-20,578.45
TX-0013525,CUST-00866,2026-02-14,382.33
TX-0013526,CUST-00867,2026-08-17,424.59
TX-0013527,CUST-00867,2026-03-23,385.38
TX-0013528,CUST-00867,2025-11-21,487.91
TX-0013529,CUST-00867,2026-01-29,463.21
TX-0013530,CUST-00867,2026-02-23,453.98
TX-0013531,CUST-00867,2025-10-26,475.51
TX-0013532,CUST-00867,2025-12-07,539.61
TX-0013533,CUST-00867,2026-05-13,546.04
TX-0013534,CUST-00867,2026-01-24,544.74
TX-0013535,CUST-00867,2026-05-18,511.17
TX-0013536,CUST-00867,2026-03-09,516.4
TX-0013537,CUST-00867,2026-03-29,534.76
TX-0013538,CUST-00867,2026-04-15,441.38
TX-0013539,CUST-00868,2026-08-13,415.74
TX-0013540,CUST-00868,2025-10-20,409.56
TX-0013541,CUST-00868,2026-04-17,408.44
TX-0013542,CUST-00868,2025-10-18,411.98
TX-0013543,CUST-00868,2026-07-23,418.05
TX-0013544,CUST-00868,2026-01-12,531.9
TX-0013545,CUST-00868,2026-02-04,485.41
TX-0013546,CUST-00868,2025-10-22,387.78
TX-0013547,CUST-00868,2025-11-27,504.16
TX-0013548,CUST-00868,2026-02-07,444.25
TX-0013549,CUST-00868,2026-05-11,559.89
TX-0013550,CUST-00869,2026-08-12,397.67
TX-0013551,CUST-00869,2026-05-19,401.42
TX-0013552,CUST-00869,2026-06-17,559.47
TX-0013553,CUST-00869,2026-05-18,561.4
TX-0013554,CUST-00869,2026-05-21,404.02
TX-0013555,CUST-00869,2025-10-21,546.67
TX-0013556,CUST-00869,2026-05-31,403.25
TX-0013557,CUST-00869,2026-07-04,540.69
TX-0013558,CUST-00869,2026-06-28,395.61
TX-0013559,CUST-00869,2026-05-15,540.25
TX-0013560,CUST-00870,2026-08-12,533.53
TX-0013561,CUST-00870,2025-11-12,557.98
TX-0013562,CUST-00870,2026-02-19,535.92
TX-0013563,CUST-00870,2026-01-11,448.84
TX-0013564,CUST-00870,2025-12-17,515.95
TX-0013565,CUST-00870,2026-06-28,494.97
TX-0013566,CUST-00870,2025-10-19,473.96
TX-0013567,CUST-00870,2026-06-23,503.85
TX-0013568,CUST-00870,2026-03-05,432.1
TX-0013569,CUST-00870,2026-06-13,446.07
TX-0013570,CUST-00870,2025-10-23,458.42
TX-0013571,CUST-00870,2026-06-28,515.88
TX-0013572,CUST-00870,2026-02-17,557.96
TX-0013573,CUST-00870,2026-06-17,531.54
TX-0013574,CUST-00871,2026-08-21,522.38
TX-0013575,CUST-00871,2026-04-27,412.27
TX-0013576,CUST-00871,2026-05-26,480.69
TX-0013577,CUST-00871,2026-05-08,392.95
TX-0013578,CUST-00871,2025-11-08,579.43
TX-0013579,CUST-00871,2025-11-15,529.51
TX-0013580,CUST-00871,2026-01-17,420.21
TX-0013581,CUST-00871,2025-10-29,506.16
TX-0013582,CUST-00871,2026-05-08,573.22
TX-0013583,CUST-00871,2026-07-25,414.69
TX-0013584,CUST-00872,2026-08-17,561.44
TX-0013585,CUST-00872,2025-12-15,415.16
TX-0013586,CUST-00872,2026-05-04,497.64
TX-0013587,CUST-00872,2026-03-17,579.93
TX-0013588,CUST-00872,2025-12-18,564.71
TX-0013589,CUST-00872,2025-11-01,515.0
TX-0013590,CUST-00872,2025-11-25,481.41
TX-0013591,CUST-00872,2026-05-28,404.83
TX-0013592,CUST-00872,2026-01-12,500.29
TX-0013593,CUST-00872,2025-12-04,477.07
TX-0013594,CUST-00872,2026-05-16,536.84
TX-0013595,CUST-00872,2026-03-11,544.08
TX-0013596,CUST-00873,2026-08-16,453.95
TX-0013597,CUST-00873,2025-11-10,401.51
TX-0013598,CUST-00873,2025-12-24,413.31
TX-0013599,CUST-00873,2026-03-14,395.97
TX-0013600,CUST-00873,2026-01-17,523.68
TX-0013601,CUST-00873,2025-12-18,489.89
TX-0013602,CUST-00873,2026-01-17,558.67
TX-0013603,CUST-00873,2025-11-03,469.52
TX-0013604,CUST-00873,2026-01-28,397.83
TX-0013605,CUST-00873,2026-05-28,511.52
TX-0013606,CUST-00873,2026-05-01,461.16
TX-0013607,CUST-00873,2026-01-18,513.35
TX-0013608,CUST-00873,2026-07-11,501.07
TX-0013609,CUST-00874,2026-08-20,455.57
TX-0013610,CUST-00874,2026-05-16,544.88
TX-0013611,CUST-00874,2026-03-01,516.44
TX-0013612,CUST-00874,2026-02-03,514.43
TX-0013613,CUST-00874,2025-12-15,480.64
TX-0013614,CUST-00874,2026-07-25,420.22
TX-0013615,CUST-00874,2026-02-09,408.06
TX-0013616,CUST-00874,2026-07-18,443.9
TX-0013617,CUST-00874,2026-04-19,537.55
TX-0013618,CUST-00874,2026-07-04,402.28
TX-0013619,CUST-00874,2026-01-19,404.85
TX-0013620,CUST-00874,2026-05-21,420.44
TX-0013621,CUST-00874,2026-07-04,382.79
TX-0013622,CUST-00874,2026-05-19,579.26
TX-0013623,CUST-00875,2026-08-11,422.25
TX-0013624,CUST-00875,2026-01-13,479.14
TX-0013625,CUST-00875,2026-05-23,491.93
TX-0013626,CUST-00875,2026-01-06,460.13
TX-0013627,CUST-00875,2025-11-14,565.58
TX-0013628,CUST-00875,2025-10-21,522.61
TX-0013629,CUST-00875,2026-05-27,474.78
TX-0013630,CUST-00875,2025-10-27,441.08
TX-0013631,CUST-00875,2025-12-12,385.83
TX-0013632,CUST-00876,2026-08-21,444.65
TX-0013633,CUST-00876,2026-03-29,476.2
TX-0013634,CUST-00876,2026-05-06,452.96
TX-0013635,CUST-00876,2026-07-28,514.87
TX-0013636,CUST-00876,2026-02-18,428.82
TX-0013637,CUST-00876,2025-10-31,388.73
TX-0013638,CUST-00876,2025-12-06,478.46
TX-0013639,CUST-00876,2026-04-28,503.75
TX-0013640,CUST-00876,2026-03-20,503.79
TX-0013641,CUST-00876,2026-03-24,505.39
TX-0013642,CUST-00876,2026-08-02,486.65
TX-0013643,CUST-00876,2025-12-09,480.42
TX-0013644,CUST-00877,2026-08-21,427.17
TX-0013645,CUST-00877,2026-01-06,390.91
TX-0013646,CUST-00877,2026-02-12,540.63
TX-0013647,CUST-00877,2025-12-03,428.14
TX-0013648,CUST-00877,2026-06-13,517.51
TX-0013649,CUST-00877,2026-08-05,524.23
TX-0013650,CUST-00877,2025-11-19,472.96
TX-0013651,CUST-00877,2025-12-24,458.61
TX-0013652,CUST-00877,2026-01-23,450.22
TX-0013653,CUST-00877,2025-12-10,387.73
TX-0013654,CUST-00877,2026-02-14,417.43
TX-0013655,CUST-00877,2026-04-11,499.27
TX-0013656,CUST-00878,2026-08-10,495.03
TX-0013657,CUST-00878,2026-06-27,455.7
TX-0013658,CUST-00878,2026-01-28,561.39
TX-0013659,CUST-00878,2026-07-17,468.17
TX-0013660,CUST-00878,2026-02-18,472.56
TX-0013661,CUST-00878,2026-04-02,403.7
TX-0013662,CUST-00878,2025-12-12,557.04
TX-0013663,CUST-00879,2026-08-15,569.52
TX-0013664,CUST-00879,2026-04-22,473.61
TX-0013665,CUST-00879,2026-01-27,413.67
TX-0013666,CUST-00879,2025-12-24,575.36
TX-0013667,CUST-00879,2026-02-16,432.33
TX-0013668,CUST-00879,2025-12-14,541.07
TX-0013669,CUST-00879,2026-02-14,569.93
TX-0013670,CUST-00879,2026-02-04,534.0
TX-0013671,CUST-00879,2025-11-23,489.33
TX-0013672,CUST-00879,2026-05-23,483.46
TX-0013673,CUST-00879,2025-12-28,401.0
TX-0013674,CUST-00879,2025-11-23,390.81
TX-0013675,CUST-00879,2025-10-24,563.26
TX-0013676,CUST-00880,2026-08-09,392.47
TX-0013677,CUST-00880,2026-02-06,433.86
TX-0013678,CUST-00880,2025-11-11,397.9
TX-0013679,CUST-00880,2026-07-19,470.29
TX-0013680,CUST-00880,2026-04-19,555.97
TX-0013681,CUST-00880,2026-06-04,483.62
TX-0013682,CUST-00880,2026-05-04,484.86
TX-0013683,CUST-00880,2026-07-04,402.49
TX-0013684,CUST-00880,2025-12-29,503.67
TX-0013685,CUST-00880,2025-11-08,500.14
TX-0013686,CUST-00880,2026-03-23,438.85
TX-0013687,CUST-00880,2026-03-11,393.08
TX-0013688,CUST-00880,2025-10-29,463.31
TX-0013689,CUST-00880,2025-12-21,479.18
TX-0013690,CUST-00881,2026-08-15,539.23
TX-0013691,CUST-00881,2025-10-23,399.15
TX-0013692,CUST-00881,2026-04-23,501.64
TX-0013693,CUST-00881,2026-03-15,538.67
TX-0013694,CUST-00881,2026-07-09,579.46
TX-0013695,CUST-00881,2025-12-31,552.99
TX-0013696,CUST-00881,2026-03-25,480.53
TX-0013697,CUST-00881,2026-04-16,508.66
TX-0013698,CUST-00881,2025-12-04,529.88
TX-0013699,CUST-00881,2026-05-28,480.68
TX-0013700,CUST-00881,2026-03-30,402.76
TX-0013701,CUST-00882,2026-08-18,408.95
TX-0013702,CUST-00882,2025-11-25,542.27
TX-0013703,CUST-00882,2026-06-20,454.52
TX-0013704,CUST-00882,2026-01-26,562.07
TX-0013705,CUST-00882,2025-11-04,536.18
TX-0013706,CUST-00882,2025-12-11,432.23
TX-0013707,CUST-00882,2025-10-26,452.33
TX-0013708,CUST-00882,2026-01-07,535.45
TX-0013709,CUST-00882,2026-02-02,538.01
TX-0013710,CUST-00882,2026-01-05,426.32
TX-0013711,CUST-00882,2025-10-29,437.82
TX-0013712,CUST-00882,2025-11-08,490.77
TX-0013713,CUST-00882,2026-02-10,530.89
TX-0013714,CUST-00883,2026-08-11,553.76
TX-0013715,CUST-00883,2025-11-06,432.27
TX-0013716,CUST-00883,2026-03-14,556.94
TX-0013717,CUST-00883,2026-05-03,468.2
TX-0013718,CUST-00883,2025-11-24,550.25
TX-0013719,CUST-00883,2026-04-26,438.15
TX-0013720,CUST-00883,2026-06-14,513.73
TX-0013721,CUST-00883,2025-10-16,406.21
TX-0013722,CUST-00883,2026-03-06,520.21
TX-0013723,CUST-00884,2026-08-12,529.97
TX-0013724,CUST-00884,2026-04-02,490.97
TX-0013725,CUST-00884,2026-01-11,539.56
TX-0013726,CUST-00884,2025-12-29,577.02
TX-0013727,CUST-00884,2026-04-24,542.17
TX-0013728,CUST-00884,2026-07-09,535.92
TX-0013729,CUST-00884,2026-01-04,509.94
TX-0013730,CUST-00885,2026-08-21,530.16
TX-0013731,CUST-00885,2026-02-15,419.44
TX-0013732,CUST-00885,2026-03-07,466.98
TX-0013733,CUST-00885,2026-03-05,462.63
TX-0013734,CUST-00885,2026-03-22,555.2
TX-0013735,CUST-00885,2026-06-19,534.31
TX-0013736,CUST-00885,2026-01-30,535.62
TX-0013737,CUST-00885,2026-04-01,487.9
TX-0013738,CUST-00885,2025-12-14,410.71
TX-0013739,CUST-00885,2026-06-12,486.33
TX-0013740,CUST-00885,2026-05-03,424.94
TX-0013741,CUST-00886,2026-08-07,391.32
TX-0013742,CUST-00886,2026-01-29,451.58
TX-0013743,CUST-00886,2025-12-15,551.69
TX-0013744,CUST-00886,2026-05-05,523.94
TX-0013745,CUST-00886,2026-02-20,398.76
TX-0013746,CUST-00886,2025-10-31,469.87
TX-0013747,CUST-00886,2025-11-08,478.31
TX-0013748,CUST-00886,2026-02-11,452.69
TX-0013749,CUST-00886,2025-12-17,525.06
TX-0013750,CUST-00887,2026-08-22,417.76
TX-0013751,CUST-00887,2026-06-22,507.07
TX-0013752,CUST-00887,2026-04-19,558.12
TX-0013753,CUST-00887,2026-07-20,550.49
TX-0013754,CUST-00887,2026-08-02,543.9
TX-0013755,CUST-00887,2026-07-17,408.65
TX-0013756,CUST-00887,2026-03-18,450.01
TX-0013757,CUST-00887,2026-07-06,531.66
TX-0013758,CUST-00887,2025-11-11,480.81
TX-0013759,CUST-00887,2026-04-12,524.99
TX-0013760,CUST-00887,2026-04-29,438.58
TX-0013761,CUST-00887,2025-12-02,510.79
TX-0013762,CUST-00887,2025-11-14,449.3
TX-0013763,CUST-00888,2026-08-12,577.0
TX-0013764,CUST-00888,2026-05-16,467.12
TX-0013765,CUST-00888,2025-12-09,559.35
TX-0013766,CUST-00888,2025-10-23,487.16
TX-0013767,CUST-00888,2026-06-15,526.0
TX-0013768,CUST-00888,2026-02-15,398.31
TX-0013769,CUST-00888,2026-05-12,570.48
TX-0013770,CUST-00888,2026-03-20,558.81
TX-0013771,CUST-00888,2025-12-04,511.12
TX-0013772,CUST-00888,2026-06-29,463.41
TX-0013773,CUST-00888,2025-11-21,419.17
TX-0013774,CUST-00888,2026-06-10,523.02
TX-0013775,CUST-00888,2025-12-30,386.0
TX-0013776,CUST-00889,2026-08-04,477.95
TX-0013777,CUST-00889,2026-03-14,439.89
TX-0013778,CUST-00889,2026-01-09,397.12
TX-0013779,CUST-00889,2026-02-03,448.95
TX-0013780,CUST-00889,2026-01-20,504.81
TX-0013781,CUST-00889,2026-02-12,423.38
TX-0013782,CUST-00889,2026-03-18,472.33
TX-0013783,CUST-00889,2026-04-24,427.94
TX-0013784,CUST-00889,2026-05-12,533.94
TX-0013785,CUST-00889,2026-07-17,433.78
TX-0013786,CUST-00890,2026-08-08,475.23
TX-0013787,CUST-00890,2026-07-17,568.03
TX-0013788,CUST-00890,2025-11-26,530.32
TX-0013789,CUST-00890,2026-01-28,482.82
TX-0013790,CUST-00890,2026-03-24,387.31
TX-0013791,CUST-00890,2026-04-18,544.33
TX-0013792,CUST-00890,2026-03-24,444.19
TX-0013793,CUST-00890,2025-11-24,501.33
TX-0013794,CUST-00890,2025-12-22,484.61
TX-0013795,CUST-00890,2026-06-12,409.92
TX-0013796,CUST-00890,2025-11-04,402.57
TX-0013797,CUST-00891,2026-08-15,468.5
TX-0013798,CUST-00891,2026-04-17,569.32
TX-0013799,CUST-00891,2025-11-13,461.25
TX-0013800,CUST-00891,2026-05-14,540.01
TX-0013801,CUST-00891,2026-07-06,396.55
TX-0013802,CUST-00891,2026-01-12,451.19
TX-0013803,CUST-00891,2026-02-08,381.86
TX-0013804,CUST-00891,2026-07-19,483.04
TX-0013805,CUST-00891,2025-10-26,551.69
TX-0013806,CUST-00891,2026-03-03,426.49
TX-0013807,CUST-00891,2026-03-03,414.28
TX-0013808,CUST-00891,2026-03-28,432.65
TX-0013809,CUST-00891,2025-11-10,579.56
TX-0013810,CUST-00891,2026-07-03,428.51
TX-0013811,CUST-00892,2026-08-18,469.17
TX-0013812,CUST-00892,2026-04-16,397.85
TX-0013813,CUST-00892,2026-07-25,409.54
TX-0013814,CUST-00892,2026-04-04,427.08
TX-0013815,CUST-00892,2025-12-11,548.99
TX-0013816,CUST-00892,2026-01-01,487.27
TX-0013817,CUST-00892,2026-06-13,466.53
TX-0013818,CUST-00892,2025-12-10,413.2
TX-0013819,CUST-00892,2026-03-02,557.48
TX-0013820,CUST-00893,2026-08-22,407.76
TX-0013821,CUST-00893,2025-11-17,542.42
TX-0013822,CUST-00893,2026-02-21,383.61
TX-0013823,CUST-00893,2025-12-18,496.81
TX-0013824,CUST-00893,2026-04-15,383.81
TX-0013825,CUST-00893,2025-12-30,400.31
TX-0013826,CUST-00893,2026-05-08,487.98
TX-0013827,CUST-00893,2026-05-05,531.83
TX-0013828,CUST-00893,2026-07-09,550.64
TX-0013829,CUST-00893,2026-03-28,531.59
TX-0013830,CUST-00893,2025-12-12,563.32
TX-0013831,CUST-00893,2026-01-23,444.4
TX-0013832,CUST-00894,2026-08-12,426.0
TX-0013833,CUST-00894,2025-10-31,471.68
TX-0013834,CUST-00894,2026-05-19,541.45
TX-0013835,CUST-00894,2025-10-20,501.98
TX-0013836,CUST-00894,2026-01-29,402.05
TX-0013837,CUST-00894,2026-04-27,380.29
TX-0013838,CUST-00894,2025-12-16,488.46
TX-0013839,CUST-00894,2026-02-11,566.31
TX-0013840,CUST-00894,2026-02-25,422.94
TX-0013841,CUST-00894,2026-03-09,519.7
TX-0013842,CUST-00895,2026-08-09,518.73
TX-0013843,CUST-00895,2026-07-07,422.51
TX-0013844,CUST-00895,2026-07-16,430.9
TX-0013845,CUST-00895,2026-07-17,505.47
TX-0013846,CUST-00895,2026-05-20,526.35
TX-0013847,CUST-00895,2026-05-21,538.51
TX-0013848,CUST-00895,2026-06-29,532.41
TX-0013849,CUST-00895,2026-03-31,393.65
TX-0013850,CUST-00895,2026-03-18,436.04
TX-0013851,CUST-00895,2026-06-08,571.76
TX-0013852,CUST-00895,2026-02-21,543.55
